% S&P 500 return data obtained from the CRSP Index File on the S&P 500 via WRDS. Raw monthly
% bond data are averages of 20-year and 30-year T-bond returns obtained from US Treasury 
% and Inflation Indexes via WRDS.

19801231	-0.030634	0.036141
19810130	-0.04337	-0.011716
19810227	0.021267	-0.039635
19810331	0.038285	0.031774
19810430	-0.020211	-0.05287
19810529	0.006539	0.049837
19810630	-0.008255	-0.004761
19810731	0.000714	-0.034095
19810831	-0.05554	-0.040682
19810930	-0.050466	-0.017465
19811030	0.052115	0.079122
19811130	0.043827	0.113675
19811231	-0.027059	-0.047237
19820129	-0.015367	-0.001025
19820226	-0.050441	0.018873
19820331	-0.006805	0.024665
19820430	0.04155	0.032416
19820528	-0.029505	0.006632
19820630	-0.015779	-0.021771
19820730	-0.020199	0.045258
19820831	0.127402	0.082304
19820930	0.010496	0.059265
19821029	0.113863	0.079355
19821130	0.045754	-0.011947
19821231	0.016835	0.031309
19830131	0.035293	-0.028511
19830228	0.025733	0.051293
19830331	0.03547	-0.00931
19830429	0.075719	0.034507
19830531	-0.005687	-0.038327
19830630	0.03697	0.003204
19830729	-0.031238	-0.047866
19830831	0.015864	0.002665
19830930	0.014152	0.050744
19831031	-0.013108	-0.013853
19831130	0.023846	0.018419
19831230	-0.005749	-0.0045
19840131	-0.003898	0.024019
19840229	-0.034034	-0.017601
19840330	0.017295	-0.015465
19840430	0.006781	-0.007647
19840531	-0.053131	-0.053997
19840629	0.022937	0.013634
19840731	-0.013765	0.068646
19840831	0.112438	0.029078
19840928	-0.000064	0.033218
19841031	0.003331	0.058907
19841130	-0.009841	0.00999
19841231	0.025556	0.011144
19850131	0.076868	0.03964
19850228	0.014166	-0.050693
19850329	-0.000636	0.0297015
19850430	-0.003704	0.0195055
19850531	0.06274	0.095472
19850628	0.016065	0.014849
19850731	-0.003321	-0.0132325
19850830	-0.006473	0.0242265
19850930	-0.033248	0.001635
19851031	0.045079	0.0335495
19851129	0.071887	0.0412185
19851231	0.048156	0.061739
19860131	0.004706	0.0029085
19860228	0.076525	0.1096235
19860331	0.055832	0.1001165
19860430	-0.013343	0.0002885
19860530	0.055326	-0.053733
19860630	0.015744	0.0654045
19860731	-0.057541	-0.011424
19860829	0.074417	0.039284
19860930	-0.083243	-0.037505
19861031	0.056538	0.012557
19861128	0.024876	0.0166775
19861231	-0.027513	-0.002357
19870130	0.135183	0.013728
19870227	0.041778	0.008835
19870331	0.026336	-0.0262815
19870430	-0.009045	-0.0560275
19870529	0.009128	-0.01382
19870630	0.05014	0.0185555
19870731	0.049843	-0.0253
19870831	0.039108	-0.022042
19870930	-0.02194	-0.048465
19871030	-0.215795	0.0814505
19871130	-0.081874	0.0000955
19871231	0.073922	0.022645
19880129	0.042712	0.0605025
19880229	0.047445	0.013516
19880331	-0.030847	-0.0359995
19880429	0.010516	-0.0215965
19880531	0.008012	-0.018313
19880630	0.047676	0.0478475
19880729	-0.004458	-0.025704
19880831	-0.032488	0.0018295
19880930	0.042739	0.04011
19881031	0.026891	0.033476
19881130	-0.014355	-0.0271195
19881230	0.018553	0.016282
19890131	0.072303	0.0240585
19890228	-0.025031	-0.0243305
19890331	0.023038	0.010788
19890428	0.051707	0.0268685
19890531	0.041022	0.038998
19890630	-0.005611	0.0641965
19890731	0.090053	0.021513
19890831	0.019853	-0.026736
19890929	-0.004004	0.001654
19891031	-0.023633	0.0436765
19891130	0.020479	0.0086395
19891229	0.022657	-0.003027
19900131	-0.067661	-0.0412515
19900228	0.013381	-0.004319
19900330	0.026588	-0.0024555
19900430	-0.024504	-0.028812
19900531	0.097419	0.0488955
19900629	-0.006754	0.0243635
19900731	-0.004454	0.0080835
19900831	-0.090801	-0.0486475
19900928	-0.048959	0.0115155
19901031	-0.003597	0.024576
19901130	0.064561	0.0463725
19901231	0.027987	0.0209245
19910131	0.045001	0.0114435
19910228	0.071565	0.004512
19910328	0.024354	0.0017435
19910430	0.002268	0.012993
19910531	0.04293	-0.001916
