PERMNO,date,TICKER,COMNAM,RET
21936,19840229,PFE,PFIZER INC,0.056537
21936,19840330,PFE,PFIZER INC,-0.090301
21936,19840430,PFE,PFIZER INC,-0.011029
21936,19840531,PFE,PFIZER INC,-0.042230
21936,19840629,PFE,PFIZER INC,0.027451
21936,19840731,PFE,PFIZER INC,-0.005191
21936,19840831,PFE,PFIZER INC,0.112403
21936,19840928,PFE,PFIZER INC,-0.020906
21936,19841031,PFE,PFIZER INC,0.081851
21936,19841130,PFE,PFIZER INC,0.035000
21936,19841231,PFE,PFIZER INC,0.083333
21936,19850131,PFE,PFIZER INC,-0.056331
21936,19850228,PFE,PFIZER INC,0.018987
21936,19850329,PFE,PFIZER INC,0.065217
21936,19850430,PFE,PFIZER INC,0.037901
21936,19850531,PFE,PFIZER INC,0.131910
21936,19850628,PFE,PFIZER INC,-0.010000
21936,19850731,PFE,PFIZER INC,-0.017778
21936,19850830,PFE,PFIZER INC,-0.002591
21936,19850930,PFE,PFIZER INC,-0.015584
21936,19851031,PFE,PFIZER INC,-0.034301
21936,19851129,PFE,PFIZER INC,0.174754
21936,19851231,PFE,PFIZER INC,-0.051522
21936,19860131,PFE,PFIZER INC,-0.036346
21936,19860228,PFE,PFIZER INC,0.144703
21936,19860331,PFE,PFIZER INC,0.085779
21936,19860430,PFE,PFIZER INC,-0.014553
21936,19860530,PFE,PFIZER INC,0.068101
21936,19860630,PFE,PFIZER INC,0.137177
21936,19860731,PFE,PFIZER INC,-0.060699
21936,19860829,PFE,PFIZER INC,0.018727
21936,19860930,PFE,PFIZER INC,-0.147059
21936,19861031,PFE,PFIZER INC,0.030172
21936,19861128,PFE,PFIZER INC,0.027782
21936,19861231,PFE,PFIZER INC,0.000000
21936,19870130,PFE,PFIZER INC,0.118033
21936,19870227,PFE,PFIZER INC,0.075646
21936,19870331,PFE,PFIZER INC,-0.006861
21936,19870430,PFE,PFIZER INC,-0.025907
21936,19870529,PFE,PFIZER INC,-0.069858
21936,19870630,PFE,PFIZER INC,0.105566
21936,19870731,PFE,PFIZER INC,0.032292
21936,19870831,PFE,PFIZER INC,-0.042301
21936,19870930,PFE,PFIZER INC,-0.021201
21936,19871030,PFE,PFIZER INC,-0.240072
21936,19871130,PFE,PFIZER INC,-0.114964
21936,19871231,PFE,PFIZER INC,0.010840
21936,19880129,PFE,PFIZER INC,0.171582
21936,19880229,PFE,PFIZER INC,0.004577
21936,19880331,PFE,PFIZER INC,0.013793
21936,19880429,PFE,PFIZER INC,-0.002268
21936,19880531,PFE,PFIZER INC,-0.043182
21936,19880630,PFE,PFIZER INC,-0.009592
21936,19880729,PFE,PFIZER INC,0.004843
21936,19880831,PFE,PFIZER INC,-0.012165
21936,19880930,PFE,PFIZER INC,0.071429
21936,19881031,PFE,PFIZER INC,0.050575
21936,19881130,PFE,PFIZER INC,0.002188
21936,19881230,PFE,PFIZER INC,0.022026
21936,19890131,PFE,PFIZER INC,0.003017
21936,19890228,PFE,PFIZER INC,-0.043384
21936,19890331,PFE,PFIZER INC,0.043084
21936,19890428,PFE,PFIZER INC,0.076087
21936,19890531,PFE,PFIZER INC,-0.005253
21936,19890630,PFE,PFIZER INC,-0.059426
21936,19890731,PFE,PFIZER INC,0.142484
21936,19890831,PFE,PFIZER INC,0.065385
21936,19890929,PFE,PFIZER INC,-0.009025
21936,19891031,PFE,PFIZER INC,-0.014572
21936,19891130,PFE,PFIZER INC,0.104251
21936,19891229,PFE,PFIZER INC,-0.062395
21936,19900131,PFE,PFIZER INC,-0.014388
21936,19900228,PFE,PFIZER INC,-0.129927
21936,19900330,PFE,PFIZER INC,0.027542
21936,19900430,PFE,PFIZER INC,-0.063918
21936,19900531,PFE,PFIZER INC,0.171366
21936,19900629,PFE,PFIZER INC,-0.026565
21936,19900731,PFE,PFIZER INC,0.181287
21936,19900831,PFE,PFIZER INC,-0.054785
21936,19900928,PFE,PFIZER INC,-0.005282
21936,19901031,PFE,PFIZER INC,0.030088
21936,19901130,PFE,PFIZER INC,0.118213
21936,19901231,PFE,PFIZER INC,0.000000
21936,19910131,PFE,PFIZER INC,0.113003
21936,19910228,PFE,PFIZER INC,0.175633
21936,19910328,PFE,PFIZER INC,0.019048
21936,19910430,PFE,PFIZER INC,0.018692
21936,19910531,PFE,PFIZER INC,0.086330
21936,19910628,PFE,PFIZER INC,-0.057325
21936,19910731,PFE,PFIZER INC,0.114865
21936,19910830,PFE,PFIZER INC,0.063919
21936,19910930,PFE,PFIZER INC,-0.005725
21936,19911031,PFE,PFIZER INC,0.099808
21936,19911129,PFE,PFIZER INC,-0.068691
21936,19911231,PFE,PFIZER INC,0.265537
21936,19920131,PFE,PFIZER INC,-0.130952
21936,19920228,PFE,PFIZER INC,0.025616
21936,19920331,PFE,PFIZER INC,-0.067114
21936,19920430,PFE,PFIZER INC,0.028777
21936,19920529,PFE,PFIZER INC,0.048881
21936,19920630,PFE,PFIZER INC,-0.021776
21936,19920731,PFE,PFIZER INC,0.073630
21936,19920831,PFE,PFIZER INC,-0.009633
21936,19920930,PFE,PFIZER INC,-0.032362
21936,19921030,PFE,PFIZER INC,0.011706
21936,19921130,PFE,PFIZER INC,0.037950
21936,19921231,PFE,PFIZER INC,-0.072000
21936,19930129,PFE,PFIZER INC,-0.089655
21936,19930226,PFE,PFIZER INC,-0.109167
21936,19930331,PFE,PFIZER INC,0.066381
21936,19930430,PFE,PFIZER INC,0.096386
21936,19930528,PFE,PFIZER INC,0.057436
21936,19930630,PFE,PFIZER INC,-0.066202
21936,19930730,PFE,PFIZER INC,-0.111940
21936,19930831,PFE,PFIZER INC,0.065882
21936,19930930,PFE,PFIZER INC,-0.055556
21936,19931029,PFE,PFIZER INC,0.046218
21936,19931130,PFE,PFIZER INC,0.075020
21936,19931231,PFE,PFIZER INC,0.037594
21936,19940131,PFE,PFIZER INC,-0.063406
21936,19940228,PFE,PFIZER INC,-0.095242
21936,19940331,PFE,PFIZER INC,-0.068966
21936,19940429,PFE,PFIZER INC,0.092593
21936,19940531,PFE,PFIZER INC,0.088475
21936,19940630,PFE,PFIZER INC,-0.009804
21936,19940729,PFE,PFIZER INC,-0.017822
21936,19940831,PFE,PFIZER INC,0.108387
21936,19940930,PFE,PFIZER INC,0.012821
21936,19941031,PFE,PFIZER INC,0.072333
21936,19941130,PFE,PFIZER INC,0.050185
21936,19941230,PFE,PFIZER INC,-0.001616
21936,19950131,PFE,PFIZER INC,0.058252
21936,19950228,PFE,PFIZER INC,0.021651
21936,19950331,PFE,PFIZER INC,0.033133
21936,19950428,PFE,PFIZER INC,0.010204
21936,19950531,PFE,PFIZER INC,0.023319
21936,19950630,PFE,PFIZER INC,0.045390
21936,19950731,PFE,PFIZER INC,0.099050
21936,19950831,PFE,PFIZER INC,-0.019556
21936,19950929,PFE,PFIZER INC,0.081013
21936,19951031,PFE,PFIZER INC,0.074941
21936,19951130,PFE,PFIZER INC,0.015425
21936,19951229,PFE,PFIZER INC,0.086207
21936,19960131,PFE,PFIZER INC,0.087302
21936,19960229,PFE,PFIZER INC,-0.033942
21936,19960329,PFE,PFIZER INC,0.020873
21936,19960430,PFE,PFIZER INC,0.024164
21936,19960531,PFE,PFIZER INC,0.031579
21936,19960628,PFE,PFIZER INC,0.008834
21936,19960731,PFE,PFIZER INC,-0.016813
21936,19960830,PFE,PFIZER INC,0.016100
21936,19960930,PFE,PFIZER INC,0.114437
21936,19961031,PFE,PFIZER INC,0.045814
21936,19961129,PFE,PFIZER INC,0.086707
21936,19961231,PFE,PFIZER INC,-0.073919
21936,19970131,PFE,PFIZER INC,0.114458
21936,19970228,PFE,PFIZER INC,-0.005784
21936,19970331,PFE,PFIZER INC,-0.081855
21936,19970430,PFE,PFIZER INC,0.141159
21936,19970530,PFE,PFIZER INC,0.076458
21936,19970630,PFE,PFIZER INC,0.160194
21936,19970731,PFE,PFIZER INC,0.000753
21936,19970829,PFE,PFIZER INC,-0.070231
21936,19970930,PFE,PFIZER INC,0.084555
21936,19971031,PFE,PFIZER INC,0.180873
21936,19971128,PFE,PFIZER INC,0.027042
21936,19971231,PFE,PFIZER INC,0.024914
21936,19980130,PFE,PFIZER INC,0.096396
21936,19980227,PFE,PFIZER INC,0.084893
21936,19980331,PFE,PFIZER INC,0.126412
21936,19980430,PFE,PFIZER INC,0.141693
21936,19980529,PFE,PFIZER INC,-0.077408
21936,19980630,PFE,PFIZER INC,0.036971
21936,19980731,PFE,PFIZER INC,0.010351
21936,19980831,PFE,PFIZER INC,-0.152510
21936,19980930,PFE,PFIZER INC,0.138627
21936,19981030,PFE,PFIZER INC,0.014775
21936,19981130,PFE,PFIZER INC,0.044869
21936,19981231,PFE,PFIZER INC,0.116695
21936,19990129,PFE,PFIZER INC,0.029000
21936,19990226,PFE,PFIZER INC,0.027464
21936,19990331,PFE,PFIZER INC,0.051634
21936,19990430,PFE,PFIZER INC,-0.170721
21936,19990528,PFE,PFIZER INC,-0.068159
21936,19990630,PFE,PFIZER INC,0.018692
21936,19990730,PFE,PFIZER INC,-0.067661
21936,19990831,PFE,PFIZER INC,0.116753
21936,19990930,PFE,PFIZER INC,-0.049669
21936,19991029,PFE,PFIZER INC,0.106272
21936,19991130,PFE,PFIZER INC,-0.084598
21936,19991231,PFE,PFIZER INC,-0.105172
21936,20000131,PFE,PFIZER INC,0.115607
21936,20000229,PFE,PFIZER INC,-0.109775
21936,20000331,PFE,PFIZER INC,0.138132
21936,20000428,PFE,PFIZER INC,0.152137
21936,20000531,PFE,PFIZER INC,0.060000
21936,20000630,PFE,PFIZER INC,0.077139
21936,20000731,PFE,PFIZER INC,-0.101563
21936,20000831,PFE,PFIZER INC,0.004986
21936,20000929,PFE,PFIZER INC,0.039017
21936,20001031,PFE,PFIZER INC,-0.038943
21936,20001130,PFE,PFIZER INC,0.028133
21936,20001229,PFE,PFIZER INC,0.038082
21936,20010131,PFE,PFIZER INC,-0.018478
21936,20010228,PFE,PFIZER INC,-0.000886
21936,20010330,PFE,PFIZER INC,-0.090000
21936,20010430,PFE,PFIZER INC,0.057387
21936,20010531,PFE,PFIZER INC,-0.006928
21936,20010629,PFE,PFIZER INC,-0.066216
21936,20010731,PFE,PFIZER INC,0.029214
21936,20010831,PFE,PFIZER INC,-0.067928
21936,20010928,PFE,PFIZER INC,0.046724
21936,20011031,PFE,PFIZER INC,0.044888
21936,20011130,PFE,PFIZER INC,0.036277
21936,20011231,PFE,PFIZER INC,-0.079889
21936,20020131,PFE,PFIZER INC,0.045671
21936,20020228,PFE,PFIZER INC,-0.013919
21936,20020328,PFE,PFIZER INC,-0.029785
21936,20020430,PFE,PFIZER INC,-0.085305
21936,20020531,PFE,PFIZER INC,-0.044567
21936,20020628,PFE,PFIZER INC,0.011561
21936,20020731,PFE,PFIZER INC,-0.075714
21936,20020830,PFE,PFIZER INC,0.026584
21936,20020930,PFE,PFIZER INC,-0.122733
21936,20021031,PFE,PFIZER INC,0.094762
21936,20021129,PFE,PFIZER INC,-0.003462
21936,20021231,PFE,PFIZER INC,-0.030447
21936,20030131,PFE,PFIZER INC,-0.001963
21936,20030228,PFE,PFIZER INC,-0.017787
21936,20030331,PFE,PFIZER INC,0.044936
21936,20030430,PFE,PFIZER INC,-0.013158
21936,20030530,PFE,PFIZER INC,0.013659
21936,20030630,PFE,PFIZER INC,0.100903
21936,20030731,PFE,PFIZER INC,-0.023133
21936,20030829,PFE,PFIZER INC,-0.098621
21936,20030930,PFE,PFIZER INC,0.015374
21936,20031031,PFE,PFIZER INC,0.040158
21936,20031128,PFE,PFIZER INC,0.067089
21936,20031231,PFE,PFIZER INC,0.052428
21936,20040130,PFE,PFIZER INC,0.036796
21936,20040227,PFE,PFIZER INC,0.005187
21936,20040331,PFE,PFIZER INC,-0.043656
21936,20040430,PFE,PFIZER INC,0.020257
21936,20040528,PFE,PFIZER INC,-0.006991
21936,20040630,PFE,PFIZER INC,-0.029994
21936,20040730,PFE,PFIZER INC,-0.067678
21936,20040831,PFE,PFIZER INC,0.027534
21936,20040930,PFE,PFIZER INC,-0.063361
21936,20041029,PFE,PFIZER INC,-0.053922
21936,20041130,PFE,PFIZER INC,-0.034888
21936,20041231,PFE,PFIZER INC,-0.031689
21936,20050131,PFE,PFIZER INC,-0.101525
21936,20050228,PFE,PFIZER INC,0.096027
21936,20050331,PFE,PFIZER INC,-0.000761
21936,20050429,PFE,PFIZER INC,0.034260
21936,20050531,PFE,PFIZER INC,0.033861
21936,20050630,PFE,PFIZER INC,-0.011470
21936,20050729,PFE,PFIZER INC,-0.039159
21936,20050831,PFE,PFIZER INC,-0.031321
21936,20050930,PFE,PFIZER INC,-0.020016
21936,20051031,PFE,PFIZER INC,-0.129355
21936,20051130,PFE,PFIZER INC,-0.016099
21936,20051230,PFE,PFIZER INC,0.100000
21936,20060131,PFE,PFIZER INC,0.101201
21936,20060228,PFE,PFIZER INC,0.029206
21936,20060331,PFE,PFIZER INC,-0.048492
21936,20060428,PFE,PFIZER INC,0.016453
21936,20060531,PFE,PFIZER INC,-0.056455
21936,20060630,PFE,PFIZER INC,-0.008030
21936,20060731,PFE,PFIZER INC,0.107371
21936,20060831,PFE,PFIZER INC,0.069642
21936,20060929,PFE,PFIZER INC,0.029028
21936,20061031,PFE,PFIZER INC,-0.060296
21936,20061130,PFE,PFIZER INC,0.040525
21936,20061229,PFE,PFIZER INC,-0.057839
21936,20070131,PFE,PFIZER INC,0.013127
21936,20070228,PFE,PFIZER INC,-0.037729
21936,20070330,PFE,PFIZER INC,0.012019
21936,20070430,PFE,PFIZER INC,0.047506
21936,20070531,PFE,PFIZER INC,0.049887
21936,20070629,PFE,PFIZER INC,-0.069844
21936,20070731,PFE,PFIZER INC,-0.080563
21936,20070831,PFE,PFIZER INC,0.068907
21936,20070928,PFE,PFIZER INC,-0.016506
21936,20071031,PFE,PFIZER INC,0.007368
21936,20071130,PFE,PFIZER INC,-0.022755
21936,20071231,PFE,PFIZER INC,-0.043350
21936,20080131,PFE,PFIZER INC,0.027717
21936,20080229,PFE,PFIZER INC,-0.032534
21936,20080331,PFE,PFIZER INC,-0.060592
21936,20080430,PFE,PFIZER INC,-0.039178
21936,20080530,PFE,PFIZER INC,-0.021382
21936,20080630,PFE,PFIZER INC,-0.097624
21936,20080731,PFE,PFIZER INC,0.068689
21936,20080829,PFE,PFIZER INC,0.040707
21936,20080930,PFE,PFIZER INC,-0.035060
21936,20081031,PFE,PFIZER INC,-0.039588
21936,20081128,PFE,PFIZER INC,-0.054207
21936,20081231,PFE,PFIZER INC,0.077906
21936,20090130,PFE,PFIZER INC,-0.176736
21936,20090227,PFE,PFIZER INC,-0.133745
21936,20090331,PFE,PFIZER INC,0.106417
21936,20090430,PFE,PFIZER INC,-0.019090
21936,20090529,PFE,PFIZER INC,0.148952
21936,20090630,PFE,PFIZER INC,-0.012508
21936,20090731,PFE,PFIZER INC,0.062000
21936,20090831,PFE,PFIZER INC,0.058380
21936,20090930,PFE,PFIZER INC,-0.008982
21936,20091030,PFE,PFIZER INC,0.029003
21936,20091130,PFE,PFIZER INC,0.076336
21936,20091231,PFE,PFIZER INC,0.001101
21936,20100129,PFE,PFIZER INC,0.025838
21936,20100226,PFE,PFIZER INC,-0.049839
21936,20100331,PFE,PFIZER INC,-0.022792
21936,20100430,PFE,PFIZER INC,-0.025073
21936,20100528,PFE,PFIZER INC,-0.078349
21936,20100630,PFE,PFIZER INC,-0.063690
21936,20100730,PFE,PFIZER INC,0.051893
21936,20100831,PFE,PFIZER INC,0.072667
21936,20100930,PFE,PFIZER INC,0.079195
21936,20101029,PFE,PFIZER INC,0.014269
21936,20101130,PFE,PFIZER INC,-0.053689
21936,20101231,PFE,PFIZER INC,0.074233
21936,20110131,PFE,PFIZER INC,0.040548
21936,20110228,PFE,PFIZER INC,0.066959
21936,20110331,PFE,PFIZER INC,0.055613
21936,20110429,PFE,PFIZER INC,0.032496
21936,20110531,PFE,PFIZER INC,0.032427
21936,20110630,PFE,PFIZER INC,-0.039627
21936,20110729,PFE,PFIZER INC,-0.065583
21936,20110831,PFE,PFIZER INC,-0.003585
21936,20110930,PFE,PFIZER INC,-0.068493
21936,20111031,PFE,PFIZER INC,0.089367
21936,20111130,PFE,PFIZER INC,0.052440
21936,20111230,PFE,PFIZER INC,0.078226
21936,20120131,PFE,PFIZER INC,-0.011091
21936,20120229,PFE,PFIZER INC,-0.002570
21936,20120330,PFE,PFIZER INC,0.071953
21936,20120430,PFE,PFIZER INC,0.011261
21936,20120531,PFE,PFIZER INC,-0.035371
21936,20120629,PFE,PFIZER INC,0.051669
21936,20120731,PFE,PFIZER INC,0.045217
21936,20120831,PFE,PFIZER INC,0.001664
21936,20120928,PFE,PFIZER INC,0.041492
21936,20121031,PFE,PFIZER INC,0.000805
21936,20121130,PFE,PFIZER INC,0.014877
21936,20121231,PFE,PFIZER INC,0.002370
21936,20130131,PFE,PFIZER INC,0.097319
21936,20130228,PFE,PFIZER INC,0.003299
21936,20130328,PFE,PFIZER INC,0.054439
21936,20130430,PFE,PFIZER INC,0.007276
21936,20130531,PFE,PFIZER INC,-0.055040
21936,20130628,PFE,PFIZER INC,0.028645
21936,20130731,PFE,PFIZER INC,0.052124
21936,20130830,PFE,PFIZER INC,-0.034896
21936,20130930,PFE,PFIZER INC,0.018256
21936,20131031,PFE,PFIZER INC,0.068233
21936,20131129,PFE,PFIZER INC,0.041877
21936,20131231,PFE,PFIZER INC,-0.034668
21936,20140131,PFE,PFIZER INC,-0.007509
21936,20140228,PFE,PFIZER INC,0.064803
21936,20140331,PFE,PFIZER INC,0.000311
21936,20140430,PFE,PFIZER INC,-0.026152
21936,20140530,PFE,PFIZER INC,-0.044437
21936,20140630,PFE,PFIZER INC,0.001688
21936,20140731,PFE,PFIZER INC,-0.024259
21936,20140829,PFE,PFIZER INC,0.024042
21936,20140930,PFE,PFIZER INC,0.006125
21936,20141031,PFE,PFIZER INC,0.012851
21936,20141128,PFE,PFIZER INC,0.048748
21936,20141231,PFE,PFIZER INC,0.000000
21936,20150130,PFE,PFIZER INC,0.003210
21936,20150227,PFE,PFIZER INC,0.107200
21936,20150331,PFE,PFIZER INC,0.013695
21936,20150430,PFE,PFIZER INC,-0.024720
21936,20150529,PFE,PFIZER INC,0.032420
21936,20150630,PFE,PFIZER INC,-0.035108
21936,20150731,PFE,PFIZER INC,0.075455
21936,20150831,PFE,PFIZER INC,-0.098724
21936,20150930,PFE,PFIZER INC,-0.025140
21936,20151030,PFE,PFIZER INC,0.076727
21936,20151130,PFE,PFIZER INC,-0.022768
21936,20151231,PFE,PFIZER INC,-0.014953
21936,20160129,PFE,PFIZER INC,-0.055452
21936,20160229,PFE,PFIZER INC,-0.017055
21936,20160331,PFE,PFIZER INC,-0.001011
21936,20160429,PFE,PFIZER INC,0.103576
21936,20160531,PFE,PFIZER INC,0.070009
21936,20160630,PFE,PFIZER INC,0.014697
21936,20160729,PFE,PFIZER INC,0.047714
21936,20160831,PFE,PFIZER INC,-0.048523
21936,20160930,PFE,PFIZER INC,-0.026724
21936,20161031,PFE,PFIZER INC,-0.063773
21936,20161130,PFE,PFIZER INC,0.023021
21936,20161230,PFE,PFIZER INC,0.010579
55976,19730131,WMT,WAL MART STORES INC,-0.141304
55976,19730228,WMT,WAL MART STORES INC,0.046414
55976,19730330,WMT,WAL MART STORES INC,-0.266129
55976,19730430,WMT,WAL MART STORES INC,-0.016484
55976,19730531,WMT,WAL MART STORES INC,-0.016760
55976,19730629,WMT,WAL MART STORES INC,-0.312500
55976,19730731,WMT,WAL MART STORES INC,0.586777
55976,19730831,WMT,WAL MART STORES INC,-0.117708
55976,19730928,WMT,WAL MART STORES INC,0.059172
55976,19731031,WMT,WAL MART STORES INC,0.050279
55976,19731130,WMT,WAL MART STORES INC,-0.340426
55976,19731231,WMT,WAL MART STORES INC,-0.137097
55976,19740131,WMT,WAL MART STORES INC,0.420561
55976,19740228,WMT,WAL MART STORES INC,-0.118421
55976,19740329,WMT,WAL MART STORES INC,-0.064179
55976,19740430,WMT,WAL MART STORES INC,0.008000
55976,19740531,WMT,WAL MART STORES INC,0.079365
55976,19740628,WMT,WAL MART STORES INC,0.147059
55976,19740731,WMT,WAL MART STORES INC,0.000000
55976,19740830,WMT,WAL MART STORES INC,-0.150641
55976,19740930,WMT,WAL MART STORES INC,-0.144151
55976,19741031,WMT,WAL MART STORES INC,-0.123894
55976,19741129,WMT,WAL MART STORES INC,-0.191919
55976,19741231,WMT,WAL MART STORES INC,-0.050000
55976,19750131,WMT,WAL MART STORES INC,0.578947
55976,19750228,WMT,WAL MART STORES INC,-0.058333
55976,19750331,WMT,WAL MART STORES INC,0.418053
55976,19750430,WMT,WAL MART STORES INC,-0.143750
55976,19750530,WMT,WAL MART STORES INC,0.226277
55976,19750630,WMT,WAL MART STORES INC,0.162143
55976,19750731,WMT,WAL MART STORES INC,0.005128
55976,19750829,WMT,WAL MART STORES INC,-0.040816
55976,19750930,WMT,WAL MART STORES INC,0.043830
55976,19751031,WMT,WAL MART STORES INC,0.153061
55976,19751128,WMT,WAL MART STORES INC,0.061947
55976,19751231,WMT,WAL MART STORES INC,-0.123667
55976,19760130,WMT,WAL MART STORES INC,0.038095
55976,19760227,WMT,WAL MART STORES INC,0.110092
55976,19760331,WMT,WAL MART STORES INC,0.083967
55976,19760430,WMT,WAL MART STORES INC,-0.122137
55976,19760528,WMT,WAL MART STORES INC,-0.043478
55976,19760630,WMT,WAL MART STORES INC,0.001455
55976,19760730,WMT,WAL MART STORES INC,-0.127273
55976,19760831,WMT,WAL MART STORES INC,0.229167
55976,19760930,WMT,WAL MART STORES INC,0.052203
55976,19761029,WMT,WAL MART STORES INC,-0.080645
55976,19761130,WMT,WAL MART STORES INC,0.078947
55976,19761231,WMT,WAL MART STORES INC,0.009756
55976,19770131,WMT,WAL MART STORES INC,-0.104839
55976,19770228,WMT,WAL MART STORES INC,-0.018018
55976,19770331,WMT,WAL MART STORES INC,0.020183
55976,19770429,WMT,WAL MART STORES INC,-0.135135
55976,19770531,WMT,WAL MART STORES INC,0.104167
55976,19770630,WMT,WAL MART STORES INC,0.097736
55976,19770729,WMT,WAL MART STORES INC,0.008621
55976,19770831,WMT,WAL MART STORES INC,0.059829
55976,19770930,WMT,WAL MART STORES INC,0.099677
55976,19771031,WMT,WAL MART STORES INC,-0.007353
55976,19771130,WMT,WAL MART STORES INC,0.098963
55976,19771230,WMT,WAL MART STORES INC,0.094595
55976,19780131,WMT,WAL MART STORES INC,-0.061728
55976,19780228,WMT,WAL MART STORES INC,0.019737
55976,19780331,WMT,WAL MART STORES INC,-0.029419
55976,19780428,WMT,WAL MART STORES INC,0.240000
55976,19780531,WMT,WAL MART STORES INC,0.032258
55976,19780630,WMT,WAL MART STORES INC,-0.023750
55976,19780731,WMT,WAL MART STORES INC,0.048128
55976,19780831,WMT,WAL MART STORES INC,0.112245
55976,19780929,WMT,WAL MART STORES INC,0.020367
55976,19781031,WMT,WAL MART STORES INC,-0.180180
55976,19781130,WMT,WAL MART STORES INC,0.010989
55976,19781229,WMT,WAL MART STORES INC,-0.008478
55976,19790131,WMT,WAL MART STORES INC,-0.005495
55976,19790228,WMT,WAL MART STORES INC,0.022099
55976,19790330,WMT,WAL MART STORES INC,0.051892
55976,19790430,WMT,WAL MART STORES INC,0.046392
55976,19790531,WMT,WAL MART STORES INC,0.004926
55976,19790629,WMT,WAL MART STORES INC,-0.006863
55976,19790731,WMT,WAL MART STORES INC,0.029703
55976,19790831,WMT,WAL MART STORES INC,0.320192
55976,19790928,WMT,WAL MART STORES INC,-0.069343
55976,19791031,WMT,WAL MART STORES INC,-0.074510
55976,19791130,WMT,WAL MART STORES INC,0.186441
55976,19791231,WMT,WAL MART STORES INC,-0.005000
55976,19800131,WMT,WAL MART STORES INC,0.025180
55976,19800229,WMT,WAL MART STORES INC,-0.101754
55976,19800331,WMT,WAL MART STORES INC,-0.106250
55976,19800430,WMT,WAL MART STORES INC,0.140351
55976,19800530,WMT,WAL MART STORES INC,0.053846
55976,19800630,WMT,WAL MART STORES INC,0.123358
55976,19800731,WMT,WAL MART STORES INC,0.143322
55976,19800829,WMT,WAL MART STORES INC,0.101994
55976,19800930,WMT,WAL MART STORES INC,0.036269
55976,19801031,WMT,WAL MART STORES INC,0.010000
55976,19801128,WMT,WAL MART STORES INC,0.113861
55976,19801231,WMT,WAL MART STORES INC,0.077333
55976,19810130,WMT,WAL MART STORES INC,-0.008264
55976,19810227,WMT,WAL MART STORES INC,0.054167
55976,19810331,WMT,WAL MART STORES INC,0.156206
55976,19810430,WMT,WAL MART STORES INC,0.058219
55976,19810529,WMT,WAL MART STORES INC,0.003236
55976,19810630,WMT,WAL MART STORES INC,-0.017677
55976,19810731,WMT,WAL MART STORES INC,-0.026316
55976,19810831,WMT,WAL MART STORES INC,-0.035405
55976,19810930,WMT,WAL MART STORES INC,0.059649
55976,19811030,WMT,WAL MART STORES INC,0.052980
55976,19811130,WMT,WAL MART STORES INC,0.103774
55976,19811231,WMT,WAL MART STORES INC,-0.029858
55976,19820129,WMT,WAL MART STORES INC,-0.002941
55976,19820226,WMT,WAL MART STORES INC,-0.020649
55976,19820331,WMT,WAL MART STORES INC,0.104578
55976,19820430,WMT,WAL MART STORES INC,0.136612
55976,19820528,WMT,WAL MART STORES INC,-0.060096
55976,19820630,WMT,WAL MART STORES INC,0.083683
55976,19820730,WMT,WAL MART STORES INC,0.030733
55976,19820831,WMT,WAL MART STORES INC,0.153028
55976,19820930,WMT,WAL MART STORES INC,0.131474
55976,19821029,WMT,WAL MART STORES INC,0.105634
55976,19821130,WMT,WAL MART STORES INC,0.207006
55976,19821231,WMT,WAL MART STORES INC,0.053720
55976,19830131,WMT,WAL MART STORES INC,-0.057644
55976,19830228,WMT,WAL MART STORES INC,0.047872
55976,19830331,WMT,WAL MART STORES INC,0.176548
55976,19830429,WMT,WAL MART STORES INC,0.064795
55976,19830531,WMT,WAL MART STORES INC,0.166329
55976,19830630,WMT,WAL MART STORES INC,0.089670
55976,19830729,WMT,WAL MART STORES INC,0.047923
55976,19830831,WMT,WAL MART STORES INC,-0.038780
55976,19830930,WMT,WAL MART STORES INC,0.038095
55976,19831031,WMT,WAL MART STORES INC,-0.039755
55976,19831130,WMT,WAL MART STORES INC,0.073248
55976,19831230,WMT,WAL MART STORES INC,-0.073353
55976,19840131,WMT,WAL MART STORES INC,-0.089744
55976,19840229,WMT,WAL MART STORES INC,-0.095070
55976,19840330,WMT,WAL MART STORES INC,0.036654
55976,19840430,WMT,WAL MART STORES INC,0.067669
55976,19840531,WMT,WAL MART STORES INC,0.045775
55976,19840629,WMT,WAL MART STORES INC,0.112525
55976,19840731,WMT,WAL MART STORES INC,-0.012121
55976,19840831,WMT,WAL MART STORES INC,0.084110
55976,19840928,WMT,WAL MART STORES INC,-0.028329
55976,19841031,WMT,WAL MART STORES INC,-0.017493
55976,19841130,WMT,WAL MART STORES INC,-0.053412
55976,19841231,WMT,WAL MART STORES INC,-0.048840
55976,19850131,WMT,WAL MART STORES INC,0.201320
55976,19850228,WMT,WAL MART STORES INC,0.000000
55976,19850329,WMT,WAL MART STORES INC,-0.017692
55976,19850430,WMT,WAL MART STORES INC,0.050420
55976,19850531,WMT,WAL MART STORES INC,0.117333
55976,19850628,WMT,WAL MART STORES INC,0.044296
55976,19850731,WMT,WAL MART STORES INC,-0.093822
55976,19850830,WMT,WAL MART STORES INC,0.046869
55976,19850930,WMT,WAL MART STORES INC,-0.077295
55976,19851031,WMT,WAL MART STORES INC,0.109948
55976,19851129,WMT,WAL MART STORES INC,0.117925
55976,19851231,WMT,WAL MART STORES INC,0.077131
55976,19860131,WMT,WAL MART STORES INC,0.007843
55976,19860228,WMT,WAL MART STORES INC,0.058366
